date,tmax,tmin,precip,tmean
2017-12-23,8.3,3.3,12.7,5.800000000000001
2017-12-24,6.1,-1.6,0.3,2.25
2017-12-25,2.2,-2.1,0.0,0.050000000000000044
2017-12-26,5.6,-1.6,0.0,1.9999999999999998
2017-12-27,-1.0,-6.0,0.0,-3.5
2017-12-28,2.2,-8.2,0.0,-2.9999999999999996
2017-12-29,7.8,-4.3,0.0,1.75
2017-12-30,5.6,-3.2,0.0,1.1999999999999997
2017-12-31,-3.2,-9.9,0.0,-6.550000000000001
2018-01-01,-4.9,-12.1,0.0,-8.5
2018-01-02,-2.7,-12.1,0.0,-7.4
2018-01-03,2.2,-8.2,0.0,-2.9999999999999996
2018-01-04,-1.0,-7.7,0.0,-4.35
2018-01-05,5.6,-8.2,0.0,-1.2999999999999998
2018-01-06,3.9,-4.9,0.0,-0.5000000000000002
2018-01-07,8.9,-2.7,1.3,3.1
2018-01-08,8.3,5.6,9.7,6.95
2018-01-09,10.0,5.6,0.0,7.8
2018-01-10,16.7,10.0,1.0,13.35
2018-01-11,18.9,5.6,27.9,12.25
2018-01-12,5.6,-6.0,22.9,-0.20000000000000018
2018-01-13,-1.0,-6.6,0.0,-3.8
2018-01-14,-0.5,-6.6,0.0,-3.55
2018-01-15,6.7,-4.3,0.8,1.2000000000000002
2018-01-16,-3.2,-12.1,1.8,-7.65
2018-01-17,-5.5,-13.8,0.0,-9.65
2018-01-18,2.2,-11.6,0.0,-4.699999999999999
2018-01-19,7.2,-6.0,0.0,0.6000000000000001
2018-01-20,16.1,6.1,0.3,11.100000000000001
2018-01-21,20.0,11.7,0.0,15.85
2018-01-22,17.8,8.3,19.8,13.05
2018-01-23,8.3,0.0,0.0,4.15
2018-01-24,12.2,-2.1,0.0,5.05
2018-01-25,16.1,0.6,0.0,8.350000000000001
2018-01-26,17.2,4.4,0.0,10.8
2018-01-27,13.3,10.6,16.8,11.95
2018-01-28,15.6,5.0,0.0,10.3
2018-01-29,7.8,-2.1,0.0,2.8499999999999996
2018-01-30,7.2,-3.8,0.0,1.7000000000000002
2018-01-31,16.1,1.1,0.0,8.600000000000001
2018-02-01,13.3,-1.0,0.5,6.15
2018-02-02,3.3,-4.3,0.0,-0.5
2018-02-03,12.2,-0.5,4.3,5.85
2018-02-04,12.8,-0.5,7.4,6.15
2018-02-05,7.8,-4.3,0.0,1.75
2018-02-06,7.2,2.8,22.6,5.0
2018-02-07,2.8,-1.6,14.2,0.5999999999999999
2018-02-08,10.6,-3.8,0.0,3.4
2018-02-09,18.9,2.2,3.6,10.549999999999999
2018-02-10,13.9,5.0,50.5,9.45
2018-02-11,5.0,-0.5,1.0,2.25
2018-02-12,6.1,-1.6,0.0,2.25
2018-02-13,11.1,0.6,2.8,5.85
2018-02-14,20.0,10.6,20.8,15.3
2018-02-15,23.3,18.3,0.0,20.8
2018-02-16,21.1,6.1,0.5,13.600000000000001
2018-02-17,9.4,4.4,7.9,6.9
2018-02-18,15.6,2.2,0.0,8.9
2018-02-19,25.0,13.3,0.0,19.15
2018-02-20,25.0,18.9,0.0,21.95
2018-02-21,22.2,7.2,71.6,14.7
2018-02-22,13.9,5.0,14.0,9.45
2018-02-23,21.7,11.1,0.8,16.4
2018-02-24,23.9,12.8,24.1,18.35
2018-02-25,13.3,7.2,0.3,10.25
2018-02-26,19.4,5.0,0.0,12.2
2018-02-27,21.1,6.7,15.0,13.9
2018-02-28,20.6,13.3,79.2,16.950000000000003
2018-03-01,18.9,10.6,23.6,14.75
2018-03-02,15.6,6.1,0.0,10.85
2018-03-03,17.8,3.9,0.0,10.85
2018-03-04,20.0,4.4,0.0,12.2
2018-03-05,19.4,10.0,11.7,14.7
2018-03-06,16.7,2.8,0.0,9.75
2018-03-07,8.3,1.7,0.0,5.0
2018-03-08,9.4,0.6,0.0,5.0
2018-03-09,18.9,2.2,0.0,10.549999999999999
2018-03-10,20.0,13.3,0.5,16.65
2018-03-11,15.0,3.3,1.0,9.15
2018-03-12,11.1,2.2,0.0,6.65
2018-03-13,12.8,-0.5,0.0,6.15
2018-03-14,12.8,2.2,0.0,7.5
2018-03-15,20.0,5.0,0.0,12.5
2018-03-16,16.1,11.1,7.1,13.600000000000001
2018-03-17,24.4,13.3,0.0,18.85
2018-03-18,17.2,7.8,1.0,12.5
2018-03-19,22.2,10.6,4.3,16.4
2018-03-20,13.3,6.1,1.5,9.7
2018-03-21,13.3,3.3,0.0,8.3
2018-03-22,18.3,2.2,0.0,10.25
2018-03-23,22.2,10.6,0.3,16.4
2018-03-24,21.7,11.1,4.1,16.4
2018-03-25,14.4,6.7,0.0,10.55
2018-03-26,18.9,9.4,0.0,14.149999999999999
2018-03-27,25.6,13.9,0.0,19.75
2018-03-28,19.4,16.1,53.8,17.75
2018-03-29,21.7,11.7,3.8,16.7
2018-03-30,16.7,8.9,0.0,12.8
2018-03-31,21.7,6.7,0.0,14.2
2018-04-01,21.7,7.2,0.0,14.45
2018-04-02,20.6,6.7,0.0,13.65
2018-04-03,25.6,8.3,1.5,16.950000000000003
2018-04-04,11.7,2.8,0.0,7.25
2018-04-05,16.7,2.8,1.0,9.75
2018-04-06,13.3,8.3,16.5,10.8
2018-04-07,8.3,0.6,0.0,4.45
2018-04-08,11.1,-1.0,0.0,5.05
2018-04-09,17.2,3.9,0.0,10.549999999999999
2018-04-10,15.6,6.7,0.0,11.15
2018-04-11,22.2,4.4,0.0,13.3
2018-04-12,26.7,11.7,0.0,19.2
2018-04-13,26.1,18.3,0.0,22.200000000000003
2018-04-14,22.2,8.3,76.7,15.25
2018-04-15,8.3,2.8,0.0,5.550000000000001
2018-04-16,12.8,1.7,0.0,7.25
2018-04-17,25.0,6.1,0.0,15.55
2018-04-18,26.1,13.9,0.0,20.0
2018-04-19,13.9,5.6,0.0,9.75
2018-04-20,21.7,4.4,0.0,13.05
2018-04-21,23.9,8.3,0.3,16.1
2018-04-22,20.6,14.4,40.4,17.5
2018-04-23,16.1,11.7,10.7,13.9
2018-04-24,20.0,11.7,0.0,15.85
2018-04-25,23.9,10.6,3.8,17.25
2018-04-26,17.8,10.6,48.8,14.2
2018-04-27,23.3,10.0,0.0,16.65
2018-04-28,23.9,8.3,0.0,16.1
2018-04-29,21.7,10.0,0.0,15.85
2018-04-30,25.6,8.9,0.0,17.25
2018-05-01,27.8,13.3,0.0,20.55
2018-05-02,29.4,19.4,0.0,24.4
2018-05-03,27.8,20.6,0.0,24.200000000000003
2018-05-04,25.0,18.9,0.5,21.95
2018-05-05,25.0,15.0,9.4,20.0
2018-05-06,30.0,13.3,0.0,21.65
2018-05-07,30.0,15.0,0.0,22.5
2018-05-08,30.6,17.2,0.0,23.9
2018-05-09,31.7,20.6,0.0,26.15
2018-05-10,32.2,19.4,0.0,25.8
2018-05-11,31.7,19.4,0.0,25.549999999999997
2018-05-12,31.1,19.4,0.0,25.25
2018-05-13,33.3,20.0,0.0,26.65
2018-05-14,33.9,21.7,0.0,27.799999999999997
2018-05-15,33.9,21.7,0.0,27.799999999999997
2018-05-16,31.1,22.2,0.8,26.65
2018-05-17,29.4,20.0,26.9,24.7
2018-05-18,29.4,18.9,0.0,24.15
2018-05-19,31.7,21.1,1.8,26.4
2018-05-20,33.3,21.1,2.5,27.2
2018-05-21,27.2,20.6,10.7,23.9
2018-05-22,31.1,21.1,0.0,26.1
2018-05-23,32.2,21.7,0.0,26.950000000000003
2018-05-24,30.6,21.7,10.4,26.15
2018-05-25,30.6,21.7,0.3,26.15
2018-05-26,30.6,21.7,0.0,26.15
2018-05-27,31.7,20.6,20.1,26.15
2018-05-28,31.7,20.6,0.0,26.15
2018-05-29,28.3,22.2,1.0,25.25
2018-05-30,33.3,22.2,0.0,27.75
2018-05-31,32.2,24.4,0.0,28.3
2018-06-01,31.1,21.1,0.5,26.1
2018-06-02,34.4,21.1,0.0,27.75
2018-06-03,30.0,20.6,0.0,25.3
2018-06-04,31.1,17.8,0.0,24.450000000000003
2018-06-05,31.7,20.6,0.0,26.15
2018-06-06,33.9,18.9,0.0,26.4
2018-06-07,33.9,20.6,0.0,27.25
2018-06-08,35.0,22.2,0.0,28.6
2018-06-09,35.0,23.3,0.0,29.15
2018-06-10,34.4,23.9,0.0,29.15
2018-06-11,32.8,22.8,0.0,27.799999999999997
2018-06-12,32.8,22.8,4.6,27.799999999999997
2018-06-13,31.7,22.8,0.0,27.25
2018-06-14,34.4,22.2,0.0,28.299999999999997
2018-06-15,35.6,23.9,0.0,29.75
2018-06-16,35.6,24.4,0.0,30.0
2018-06-17,34.4,24.4,0.0,29.4
2018-06-18,34.4,23.3,0.0,28.85
2018-06-19,31.1,23.9,0.0,27.5
2018-06-20,31.1,21.1,2.3,26.1
2018-06-21,31.7,21.1,7.4,26.4
2018-06-22,31.7,21.7,0.0,26.7
2018-06-23,32.8,22.2,16.8,27.5
2018-06-24,32.2,21.1,12.2,26.650000000000002
2018-06-25,32.8,24.4,0.0,28.599999999999998
2018-06-26,33.9,25.0,0.0,29.45
2018-06-27,34.4,23.9,0.0,29.15
2018-06-28,35.0,22.2,5.3,28.6
2018-06-29,30.0,22.2,1.8,26.1
2018-06-30,35.0,23.3,1.5,29.15
2018-07-01,35.0,23.9,0.0,29.45
2018-07-02,33.9,26.1,0.0,30.0
2018-07-03,33.3,24.4,0.0,28.849999999999998
2018-07-04,35.6,25.0,0.0,30.3
2018-07-05,36.1,24.4,0.5,30.25
2018-07-06,35.6,24.4,0.0,30.0
2018-07-07,31.7,23.9,0.8,27.799999999999997
2018-07-08,32.8,23.3,0.0,28.049999999999997
2018-07-09,32.2,24.4,0.0,28.3
2018-07-10,34.4,23.9,0.0,29.15
2018-07-11,36.1,25.0,0.0,30.55
2018-07-12,35.0,24.4,13.7,29.7
2018-07-13,36.1,25.0,0.0,30.55
2018-07-14,35.6,26.1,0.0,30.85
2018-07-15,35.6,22.8,27.9,29.200000000000003
2018-07-16,33.9,22.8,0.0,28.35
2018-07-17,34.4,23.3,0.0,28.85
2018-07-18,32.2,22.8,51.1,27.5
2018-07-19,33.3,23.9,0.0,28.599999999999998
2018-07-20,33.9,23.9,0.3,28.9
2018-07-21,32.8,24.4,0.0,28.599999999999998
2018-07-22,30.6,23.3,0.0,26.950000000000003
2018-07-23,29.4,21.1,0.0,25.25
2018-07-24,31.7,20.6,0.0,26.15
2018-07-25,33.3,22.2,0.0,27.75
2018-07-26,33.3,22.2,0.0,27.75
2018-07-27,31.7,22.2,14.5,26.95
2018-07-28,33.9,21.1,0.0,27.5
2018-07-29,33.3,23.3,0.0,28.299999999999997
2018-07-30,27.8,20.6,0.0,24.200000000000003
2018-07-31,28.3,20.0,18.3,24.15
2018-08-01,29.4,19.4,0.0,24.4
2018-08-02,31.7,20.0,0.0,25.85
2018-08-03,33.3,20.6,0.0,26.95
2018-08-04,33.3,21.7,0.5,27.5
2018-08-05,32.2,23.3,0.0,27.75
2018-08-06,33.9,23.3,0.0,28.6
2018-08-07,33.9,23.9,0.0,28.9
2018-08-08,31.1,23.3,5.3,27.200000000000003
2018-08-09,28.9,22.8,0.0,25.85
2018-08-10,32.8,21.1,0.0,26.95
2018-08-11,35.0,22.2,0.0,28.6
2018-08-12,34.4,24.4,0.0,29.4
2018-08-13,32.8,23.3,0.3,28.049999999999997
2018-08-14,32.2,23.3,0.0,27.75
2018-08-15,34.4,25.0,0.0,29.7
2018-08-16,35.0,26.7,0.0,30.85
2018-08-17,31.7,21.1,0.3,26.4
2018-08-18,32.2,22.2,1.3,27.200000000000003
2018-08-19,31.7,23.3,0.0,27.5
2018-08-20,29.4,21.7,27.4,25.549999999999997
2018-08-21,29.4,21.1,0.0,25.25
2018-08-22,30.0,20.0,0.0,25.0
2018-08-23,29.4,18.3,0.0,23.85
2018-08-24,31.7,19.4,0.0,25.549999999999997
2018-08-25,32.8,22.2,0.0,27.5
2018-08-26,34.4,24.4,0.0,29.4
2018-08-27,34.4,24.4,0.0,29.4
2018-08-28,33.9,24.4,0.0,29.15
2018-08-29,33.9,22.8,17.0,28.35
2018-08-30,32.8,22.8,0.5,27.799999999999997
2018-08-31,31.1,23.3,0.0,27.200000000000003
2018-09-01,32.8,22.2,0.0,27.5
2018-09-02,33.9,23.3,0.0,28.6
2018-09-03,33.3,24.4,0.0,28.849999999999998
2018-09-04,33.9,24.4,0.0,29.15
2018-09-05,32.2,23.9,1.3,28.05
2018-09-06,30.0,24.4,1.3,27.2
2018-09-07,30.0,22.8,24.4,26.4
2018-09-08,31.7,22.8,23.1,27.25
2018-09-09,23.3,18.9,23.6,21.1
2018-09-10,22.2,17.8,0.0,20.0
2018-09-11,24.4,17.2,0.0,20.799999999999997
2018-09-12,27.2,20.0,0.0,23.6
2018-09-13,33.3,21.1,0.0,27.2
2018-09-14,33.9,23.9,0.0,28.9
2018-09-15,33.3,22.8,0.0,28.049999999999997
2018-09-16,33.9,23.3,0.0,28.6
2018-09-17,33.3,22.8,0.0,28.049999999999997
2018-09-18,33.9,22.2,0.0,28.049999999999997
2018-09-19,35.0,23.9,0.0,29.45
2018-09-20,35.0,22.8,0.0,28.9
2018-09-21,33.9,23.3,1.0,28.6
2018-09-22,23.3,19.4,5.6,21.35
2018-09-23,25.6,19.4,9.4,22.5
2018-09-24,27.8,22.2,32.0,25.0
2018-09-25,30.6,23.3,1.8,26.950000000000003
2018-09-26,25.0,20.0,0.0,22.5
2018-09-27,20.0,15.0,10.4,17.5
2018-09-28,22.2,16.1,0.0,19.15
2018-09-29,27.2,14.4,0.0,20.8
2018-09-30,30.0,16.1,0.0,23.05
2018-10-01,29.4,20.0,0.0,24.7
2018-10-02,32.2,22.8,0.0,27.5
2018-10-03,31.7,21.7,0.0,26.7
2018-10-04,33.3,22.8,0.0,28.049999999999997
2018-10-05,32.2,22.8,0.0,27.5
2018-10-06,31.1,22.8,0.0,26.950000000000003
2018-10-07,32.2,22.2,0.0,27.200000000000003
2018-10-08,31.7,21.7,0.0,26.7
2018-10-09,30.6,22.2,0.0,26.4
2018-10-10,26.7,16.7,6.1,21.7
2018-10-11,20.0,11.1,0.0,15.55
2018-10-12,19.4,10.0,0.0,14.7
2018-10-13,17.2,12.8,14.0,15.0
2018-10-14,22.8,14.4,6.1,18.6
2018-10-15,20.0,8.3,13.7,14.15
2018-10-16,10.0,7.2,3.3,8.6
2018-10-17,21.7,7.8,0.0,14.75
2018-10-18,19.4,11.1,0.0,15.25
2018-10-19,21.7,9.4,3.6,15.55
2018-10-20,20.6,11.1,7.1,15.850000000000001
2018-10-21,15.6,4.4,0.0,10.0
2018-10-22,19.4,3.9,0.0,11.649999999999999
2018-10-23,21.1,7.8,0.0,14.450000000000001
2018-10-24,19.4,8.3,0.0,13.85
2018-10-25,14.4,11.1,10.9,12.75
2018-10-26,13.3,11.1,1.3,12.2
2018-10-27,20.0,7.2,0.0,13.6
2018-10-28,26.1,11.7,0.0,18.9
2018-10-29,21.7,7.2,0.0,14.45
2018-10-30,26.1,12.8,0.0,19.450000000000003
2018-10-31,25.0,17.8,25.1,21.4
2018-11-01,20.6,7.8,25.9,14.200000000000001
2018-11-02,14.4,6.1,1.0,10.25
2018-11-03,20.0,5.0,0.0,12.5
2018-11-04,15.6,10.0,8.4,12.8
2018-11-05,21.1,7.8,30.2,14.450000000000001
2018-11-06,21.7,9.4,0.0,15.55
2018-11-07,15.6,10.0,3.0,12.8
2018-11-08,15.6,8.9,0.5,12.25
2018-11-09,10.0,2.8,1.3,6.4
2018-11-10,6.1,-1.0,0.0,2.55
2018-11-11,11.1,0.0,0.0,5.55
2018-11-12,9.4,3.3,16.3,6.35
2018-11-13,3.3,-1.0,0.8,1.15
2018-11-14,-1.1,-1.6,2.0,-1.35
2018-11-15,6.7,-1.6,0.0,2.55
2018-11-16,15.6,1.1,0.0,8.35
2018-11-17,19.4,3.3,0.0,11.35
2018-11-18,18.3,6.1,0.0,12.2
2018-11-19,12.2,6.7,0.5,9.45
2018-11-20,10.0,1.7,0.0,5.85
2018-11-21,13.9,-1.6,0.0,6.15
2018-11-22,16.7,0.6,0.0,8.65
2018-11-23,13.3,5.6,9.1,9.45
2018-11-24,18.3,9.4,0.0,13.850000000000001
2018-11-25,18.3,3.9,1.0,11.1
2018-11-26,5.0,-0.5,0.0,2.25
2018-11-27,4.4,-3.8,0.0,0.30000000000000027
2018-11-28,11.7,-3.2,0.0,4.25
2018-11-29,20.0,9.4,0.0,14.7
2018-11-30,20.0,17.8,7.9,18.9
2018-12-01,22.8,15.0,16.8,18.9
2018-12-02,16.7,6.7,0.0,11.7
2018-12-03,8.9,2.2,0.0,5.550000000000001
2018-12-04,6.1,-1.6,0.0,2.25
2018-12-05,8.3,-2.1,0.0,3.1000000000000005
2018-12-06,8.3,-0.5,1.3,3.9000000000000004
2018-12-07,5.6,3.9,6.9,4.75
2018-12-08,3.9,0.6,26.2,2.25
2018-12-09,1.7,-1.0,14.5,0.35
2018-12-10,5.0,-4.3,0.0,0.3500000000000001
2018-12-11,10.6,-5.5,0.0,2.55
2018-12-12,11.7,4.4,0.0,8.05
2018-12-13,16.1,10.0,13.2,13.05
2018-12-14,13.3,10.0,14.2,11.65
2018-12-15,10.0,7.8,4.6,8.9
2018-12-16,15.0,5.6,0.0,10.3
2018-12-17,16.1,1.7,0.0,8.9
2018-12-18,16.1,2.8,0.0,9.450000000000001
2018-12-19,13.9,5.0,1.3,9.45
2018-12-20,10.6,4.4,11.9,7.5
2018-12-21,6.7,0.6,0.5,3.65
2018-12-22,14.4,0.0,0.0,7.2
2018-12-23,11.7,1.7,0.0,6.699999999999999
2018-12-24,11.7,-1.6,0.0,5.05
2018-12-25,15.0,5.0,0.5,10.0
2018-12-26,16.7,8.3,2.0,12.5
2018-12-27,16.1,12.2,27.7,14.15
2018-12-28,13.9,2.2,0.0,8.05
2018-12-29,7.8,-0.5,0.0,3.65
2018-12-30,11.7,2.2,29.2,6.949999999999999
2018-12-31,21.1,7.8,53.8,14.450000000000001
2019-01-01,10.0,5.6,0.0,7.8
2019-01-02,6.1,3.9,16.5,5.0
2019-01-03,7.8,3.9,1.8,5.85
2019-01-04,9.4,2.8,3.6,6.1
2019-01-05,14.4,2.8,0.0,8.6
2019-01-06,18.9,3.9,0.0,11.399999999999999
2019-01-07,17.2,10.0,0.5,13.6
2019-01-08,20.0,7.8,0.0,13.9
2019-01-09,9.4,2.8,0.0,6.1
2019-01-10,7.2,-0.5,0.0,3.35
2019-01-11,5.6,0.0,1.8,2.8
2019-01-12,9.4,5.0,14.5,7.2
2019-01-13,6.7,2.8,0.0,4.75
2019-01-14,4.4,2.2,0.0,3.3000000000000003
2019-01-15,7.2,0.0,0.0,3.6
2019-01-16,12.2,-0.5,0.0,5.85
2019-01-17,11.7,8.3,8.9,10.0
2019-01-18,12.2,5.0,8.6,8.6
2019-01-19,15.0,-0.5,30.5,7.25
2019-01-20,1.1,-4.3,0.0,-1.5999999999999999
2019-01-21,6.7,-4.3,0.0,1.2000000000000002
2019-01-22,11.7,2.2,1.3,6.949999999999999
2019-01-23,12.8,-0.5,32.8,6.15
2019-01-24,6.7,-3.8,0.0,1.4500000000000002
2019-01-25,3.9,-3.2,0.0,0.34999999999999987
2019-01-26,11.1,-1.0,0.0,5.05
2019-01-27,15.0,1.7,0.0,8.35
2019-01-28,16.1,0.6,0.0,8.350000000000001
2019-01-29,2.2,-4.9,0.0,-1.35
2019-01-30,1.1,-5.5,0.0,-2.2
2019-01-31,10.6,-6.6,0.0,2.0
2019-02-01,12.8,6.7,0.0,9.75
2019-02-02,21.1,3.9,0.0,12.5
2019-02-03,22.2,6.7,0.0,14.45
2019-02-04,21.7,13.9,0.0,17.8
2019-02-05,21.1,15.0,0.8,18.05
2019-02-06,22.8,16.7,2.8,19.75
2019-02-07,21.7,-1.6,20.6,10.049999999999999
2019-02-08,1.1,-4.9,0.0,-1.9000000000000001
2019-02-09,6.1,-4.3,0.5,0.8999999999999999
2019-02-10,11.1,2.8,1.5,6.949999999999999
2019-02-11,16.7,7.8,51.8,12.25
2019-02-12,14.4,5.0,11.4,9.7
2019-02-13,15.0,0.6,0.0,7.8
2019-02-14,15.6,7.2,0.0,11.4
2019-02-15,15.0,2.2,1.3,8.6
2019-02-16,5.6,-0.5,0.3,2.55
2019-02-17,7.2,2.8,4.1,5.0
2019-02-18,6.1,-0.5,0.0,2.8
2019-02-19,8.3,0.0,23.1,4.15
2019-02-20,10.6,3.3,27.7,6.949999999999999
2019-02-21,8.3,0.6,14.2,4.45
2019-02-22,13.9,7.8,41.1,10.85
2019-02-23,22.8,13.9,21.8,18.35
2019-02-24,15.0,2.8,0.0,8.9
2019-02-25,14.4,1.1,0.0,7.75
2019-02-26,19.4,2.8,0.0,11.1
2019-02-27,20.6,6.7,0.0,13.65
2019-02-28,11.7,2.2,0.0,6.949999999999999
2019-03-01,7.2,1.1,0.0,4.15
2019-03-02,7.2,2.8,0.8,5.0
2019-03-03,5.0,-2.1,22.1,1.45
2019-03-04,-0.5,-6.6,0.0,-3.55
2019-03-05,3.3,-5.5,0.0,-1.1
2019-03-06,6.7,-4.3,0.0,1.2000000000000002
2019-03-07,10.6,-0.5,0.0,5.05
2019-03-08,17.2,8.3,1.3,12.75
2019-03-09,19.4,11.7,13.2,15.549999999999999
2019-03-10,16.7,7.8,0.0,12.25
2019-03-11,17.8,7.8,5.3,12.8
2019-03-12,18.3,8.3,0.0,13.3
2019-03-13,22.8,13.3,40.4,18.05
2019-03-14,23.3,10.6,0.8,16.95
2019-03-15,14.4,6.1,0.0,10.25
2019-03-16,14.4,3.9,0.0,9.15
2019-03-17,18.3,2.2,0.0,10.25
2019-03-18,15.6,6.7,0.0,11.15
2019-03-19,17.2,3.3,0.0,10.25
2019-03-20,18.3,5.0,6.6,11.65
2019-03-21,15.6,5.0,0.0,10.3
2019-03-22,20.0,3.9,0.0,11.95
2019-03-23,20.0,5.6,0.0,12.8
2019-03-24,22.2,13.3,5.6,17.75
2019-03-25,17.8,10.6,3.6,14.2
2019-03-26,15.0,6.7,0.0,10.85
2019-03-27,18.9,3.3,0.0,11.1
2019-03-28,23.9,7.2,0.0,15.549999999999999
2019-03-29,22.2,13.9,0.0,18.05
2019-03-30,21.1,6.7,5.1,13.9
2019-03-31,11.7,3.3,0.0,7.5
2019-04-01,13.9,1.7,0.0,7.8
2019-04-02,18.3,3.3,0.0,10.8
2019-04-03,23.3,6.1,0.0,14.7
2019-04-04,16.1,11.7,35.1,13.9
2019-04-05,22.2,12.2,0.0,17.2
2019-04-06,26.7,11.1,23.6,18.9
2019-04-07,21.1,16.7,36.1,18.9
2019-04-08,21.1,16.1,2.3,18.6
2019-04-09,27.8,13.3,0.0,20.55
2019-04-10,28.9,13.3,0.0,21.1
2019-04-11,27.8,13.9,2.0,20.85
2019-04-12,20.0,10.6,3.6,15.3
2019-04-13,16.7,13.9,61.7,15.3
2019-04-14,17.2,5.6,0.8,11.399999999999999
2019-04-15,21.7,5.0,0.0,13.35
2019-04-16,24.4,10.6,0.0,17.5
2019-04-17,23.3,16.1,0.0,19.700000000000003
2019-04-18,20.0,9.4,21.3,14.7
2019-04-19,11.1,7.2,8.6,9.15
2019-04-20,20.6,7.8,0.0,14.200000000000001
2019-04-21,25.0,8.9,0.0,16.95
2019-04-22,26.1,12.2,0.0,19.15
2019-04-23,25.6,14.4,0.0,20.0
2019-04-24,26.7,16.1,0.0,21.4
2019-04-25,20.6,15.0,5.3,17.8
2019-04-26,23.3,12.2,0.0,17.75
2019-04-27,25.0,11.1,0.0,18.05
2019-04-28,25.0,15.6,0.0,20.3
2019-04-29,27.2,16.7,0.0,21.95
2019-04-30,28.3,20.0,0.0,24.15
2019-05-01,26.1,17.2,4.8,21.65
2019-05-02,27.2,18.9,0.5,23.049999999999997
2019-05-03,24.4,17.8,0.0,21.1
2019-05-04,21.1,15.0,10.4,18.05
2019-05-05,23.3,13.3,0.0,18.3
2019-05-06,27.2,12.2,0.0,19.7
2019-05-07,30.0,16.1,0.0,23.05
2019-05-08,31.7,19.4,43.9,25.549999999999997
2019-05-09,22.8,18.3,32.5,20.55
2019-05-10,18.9,15.0,3.0,16.95
2019-05-11,18.3,14.4,2.3,16.35
2019-05-12,20.6,13.9,0.0,17.25
2019-05-13,22.2,10.6,0.0,16.4
2019-05-14,25.0,12.8,0.0,18.9
2019-05-15,30.6,16.7,0.0,23.65
2019-05-16,31.1,20.0,0.0,25.55
2019-05-17,31.1,19.4,0.0,25.25
2019-05-18,30.6,17.8,27.2,24.200000000000003
2019-05-19,28.3,18.3,4.1,23.3
2019-05-20,30.6,17.8,0.0,24.200000000000003
2019-05-21,32.2,22.8,0.0,27.5
2019-05-22,31.7,20.6,2.5,26.15
2019-05-23,32.2,23.3,0.0,27.75
2019-05-24,32.2,22.2,0.0,27.200000000000003
2019-05-25,32.8,20.6,0.0,26.7
2019-05-26,33.3,22.2,0.0,27.75
2019-05-27,33.3,22.8,0.0,28.049999999999997
2019-05-28,32.2,23.9,0.0,28.05
2019-05-29,31.7,22.8,0.0,27.25
2019-05-30,28.9,22.2,0.0,25.549999999999997
2019-05-31,30.6,18.3,0.0,24.450000000000003
2019-06-01,32.2,18.3,0.0,25.25
2019-06-02,32.8,21.7,0.0,27.25
2019-06-03,31.7,22.2,0.0,26.95
2019-06-04,32.8,22.2,8.9,27.5
2019-06-05,31.1,24.4,1.3,27.75
2019-06-06,25.0,21.7,30.0,23.35
2019-06-07,26.7,20.0,71.1,23.35
2019-06-08,28.3,21.7,0.0,25.0
2019-06-09,29.4,21.1,0.0,25.25
2019-06-10,27.8,18.9,0.0,23.35
2019-06-11,26.1,17.8,0.0,21.950000000000003
2019-06-12,27.2,17.2,0.0,22.2
2019-06-13,26.7,15.6,0.0,21.15
2019-06-14,27.8,13.9,0.0,20.85
2019-06-15,31.1,20.6,0.0,25.85
2019-06-16,30.6,23.9,0.0,27.25
2019-06-17,28.9,21.1,30.0,25.0
2019-06-18,30.6,21.1,3.6,25.85
2019-06-19,32.8,21.1,14.0,26.95
2019-06-20,31.1,21.1,0.0,26.1
2019-06-21,33.3,22.2,1.3,27.75
2019-06-22,33.3,22.8,0.0,28.049999999999997
2019-06-23,32.8,20.0,17.0,26.4
2019-06-24,28.3,19.4,17.0,23.85
2019-06-25,31.1,21.1,0.0,26.1
2019-06-26,31.7,21.7,0.0,26.7
2019-06-27,28.9,20.6,9.7,24.75
2019-06-28,29.4,21.7,20.6,25.549999999999997
2019-06-29,32.2,22.8,17.3,27.5
2019-06-30,32.2,22.2,0.0,27.200000000000003
2019-07-01,32.8,23.3,13.2,28.049999999999997
2019-07-02,32.2,23.3,0.0,27.75
2019-07-03,32.8,24.4,0.0,28.599999999999998
2019-07-04,32.2,24.4,0.0,28.3
2019-07-05,33.3,22.8,11.2,28.049999999999997
2019-07-06,32.2,25.0,0.0,28.6
2019-07-07,33.3,24.4,0.0,28.849999999999998
2019-07-08,35.0,23.9,3.0,29.45
2019-07-09,34.4,25.0,0.0,29.7
2019-07-10,33.9,25.0,4.6,29.45
2019-07-11,33.3,23.9,0.0,28.599999999999998
2019-07-12,33.3,23.9,0.0,28.599999999999998
2019-07-13,32.8,24.4,2.8,28.599999999999998
2019-07-14,25.0,21.1,32.5,23.05
2019-07-15,27.8,22.2,39.6,25.0
2019-07-16,28.3,22.2,57.9,25.25
2019-07-17,33.3,23.9,0.0,28.599999999999998
2019-07-18,33.3,26.1,0.0,29.7
2019-07-19,33.3,25.6,0.0,29.45
2019-07-20,33.9,25.0,0.0,29.45
2019-07-21,33.3,24.4,0.0,28.849999999999998
2019-07-22,31.1,21.7,9.1,26.4
2019-07-23,27.8,20.6,0.0,24.200000000000003
2019-07-24,30.0,18.3,0.0,24.15
2019-07-25,30.6,16.7,0.0,23.65
